participant_id,onset,duration,sample,trial_type,stim_file,value,N170
sub-003_task-N170_eeg,40.8623,0.3000,41844,stimulus,NA,78,13.7771
sub-003_task-N170_eeg,48.3760,0.3000,49538,stimulus,NA,53,21.9786
sub-003_task-N170_eeg,51.3584,0.3000,52592,stimulus,NA,34,12.2394
sub-003_task-N170_eeg,52.8740,0.3000,54144,stimulus,NA,62,5.5662
sub-003_task-N170_eeg,55.6904,0.3000,57028,stimulus,NA,8,12.1360
sub-003_task-N170_eeg,57.2559,0.3000,58631,stimulus,NA,11,NA
sub-003_task-N170_eeg,60.3721,0.3000,61822,stimulus,NA,77,15.5522
sub-003_task-N170_eeg,64.8867,0.3000,66445,stimulus,NA,46,17.5605
sub-003_task-N170_eeg,76.2490,0.3000,78080,stimulus,NA,65,6.7743
sub-003_task-N170_eeg,77.7324,0.3000,79599,stimulus,NA,66,15.0516
sub-003_task-N170_eeg,80.7314,0.3000,82670,stimulus,NA,7,10.6163
sub-003_task-N170_eeg,82.1475,0.3000,84120,stimulus,NA,5,13.1548
sub-003_task-N170_eeg,85.1299,0.3000,87174,stimulus,NA,35,15.6407
sub-003_task-N170_eeg,86.7295,0.3000,88812,stimulus,NA,76,9.6551
sub-003_task-N170_eeg,89.6943,0.3000,91848,stimulus,NA,49,14.4472
sub-003_task-N170_eeg,92.6436,0.3000,94868,stimulus,NA,3,0.5419
sub-003_task-N170_eeg,94.2100,0.3000,96472,stimulus,NA,79,15.6889
sub-003_task-N170_eeg,101.7900,0.3000,104234,stimulus,NA,52,10.0057
sub-003_task-N170_eeg,103.3232,0.3000,105804,stimulus,NA,55,16.9900
sub-003_task-N170_eeg,104.8057,0.3000,107322,stimulus,NA,20,10.0114
sub-003_task-N170_eeg,106.2891,0.3000,108841,stimulus,NA,72,8.5561
sub-003_task-N170_eeg,107.7217,0.3000,110308,stimulus,NA,37,13.4210
sub-003_task-N170_eeg,109.2041,0.3000,111826,stimulus,NA,6,-1.5931
sub-003_task-N170_eeg,112.3203,0.3000,115017,stimulus,NA,42,12.0141
sub-003_task-N170_eeg,113.8691,0.3000,116603,stimulus,NA,39,8.1803
sub-003_task-N170_eeg,116.9180,0.3000,119725,stimulus,NA,18,5.4357
sub-003_task-N170_eeg,121.2832,0.3000,124195,stimulus,NA,12,8.5654
sub-003_task-N170_eeg,124.1992,0.3000,127181,stimulus,NA,13,5.5057
sub-003_task-N170_eeg,128.7637,0.3000,131855,stimulus,NA,32,NA
sub-003_task-N170_eeg,131.8633,0.3000,135029,stimulus,NA,25,15.3142
sub-003_task-N170_eeg,150.7227,0.3000,154341,stimulus,NA,69,26.3811
sub-003_task-N170_eeg,153.6719,0.3000,157361,stimulus,NA,15,NA
sub-003_task-N170_eeg,156.5537,0.3000,160312,stimulus,NA,47,14.7936
sub-003_task-N170_eeg,159.4863,0.3000,163315,stimulus,NA,58,14.7637
sub-003_task-N170_eeg,162.4688,0.3000,166369,stimulus,NA,22,6.3848
sub-003_task-N170_eeg,167.0342,0.3000,171044,stimulus,NA,41,4.3903
sub-003_task-N170_eeg,170.0830,0.3000,174166,stimulus,NA,33,-1.5555
sub-003_task-N170_eeg,171.6650,0.3000,175786,stimulus,NA,16,2.2542
sub-003_task-N170_eeg,173.1318,0.3000,177288,stimulus,NA,64,14.6264
sub-003_task-N170_eeg,176.2305,0.3000,180461,stimulus,NA,59,11.0970
sub-003_task-N170_eeg,177.7803,0.3000,182048,stimulus,NA,2,19.8738
sub-003_task-N170_eeg,179.3457,0.3000,183651,stimulus,NA,70,19.3125
sub-003_task-N170_eeg,180.8623,0.3000,185204,stimulus,NA,26,6.3520
sub-003_task-N170_eeg,182.4453,0.3000,186825,stimulus,NA,9,5.7363
sub-003_task-N170_eeg,183.8945,0.3000,188309,stimulus,NA,67,0.3515
sub-003_task-N170_eeg,185.3105,0.3000,189759,stimulus,NA,17,13.2871
sub-003_task-N170_eeg,186.9102,0.3000,191397,stimulus,NA,57,21.3956
sub-003_task-N170_eeg,188.3594,0.3000,192881,stimulus,NA,30,14.4826
sub-003_task-N170_eeg,189.7754,0.3000,194331,stimulus,NA,60,8.4253
sub-003_task-N170_eeg,194.4238,0.3000,199091,stimulus,NA,44,9.7578
sub-003_task-N170_eeg,195.9902,0.3000,200695,stimulus,NA,31,3.5634
sub-003_task-N170_eeg,197.5391,0.3000,202281,stimulus,NA,48,28.7668
sub-003_task-N170_eeg,199.1221,0.3000,203902,stimulus,NA,74,-1.9695
sub-003_task-N170_eeg,202.0381,0.3000,206888,stimulus,NA,40,17.5285
sub-003_task-N170_eeg,206.5029,0.3000,211460,stimulus,NA,14,19.7276
sub-003_task-N170_eeg,222.7305,0.3000,228077,stimulus,NA,61,NA
sub-003_task-N170_eeg,224.2295,0.3000,229612,stimulus,NA,1,3.2068
sub-003_task-N170_eeg,225.6465,0.3000,231063,stimulus,NA,29,8.7879
sub-003_task-N170_eeg,227.1123,0.3000,232564,stimulus,NA,51,7.8978
sub-003_task-N170_eeg,231.4941,0.3000,237051,stimulus,NA,21,9.0979
sub-003_task-N170_eeg,233.0771,0.3000,238672,stimulus,NA,63,10.2304
sub-003_task-N170_eeg,236.1426,0.3000,241811,stimulus,NA,68,20.6363
sub-003_task-N170_eeg,237.6914,0.3000,243397,stimulus,NA,19,8.4404
sub-003_task-N170_eeg,239.1914,0.3000,244933,stimulus,NA,50,1.5913
sub-003_task-N170_eeg,242.0400,0.3000,247850,stimulus,NA,10,8.3183
sub-003_task-N170_eeg,244.9727,0.3000,250853,stimulus,NA,73,5.0521
sub-003_task-N170_eeg,247.9385,0.3000,253890,stimulus,NA,45,5.1531
sub-003_task-N170_eeg,249.3877,0.3000,255374,stimulus,NA,26,7.5383
sub-003_task-N170_eeg,252.5869,0.3000,258650,stimulus,NA,13,7.7187
sub-003_task-N170_eeg,256.8184,0.3000,262983,stimulus,NA,80,5.1767
sub-003_task-N170_eeg,259.8506,0.3000,266088,stimulus,NA,25,10.8548
sub-003_task-N170_eeg,261.3838,0.3000,267658,stimulus,NA,35,12.1231
sub-003_task-N170_eeg,262.8828,0.3000,269193,stimulus,NA,31,11.7624
sub-003_task-N170_eeg,264.3818,0.3000,270728,stimulus,NA,2,11.4052
sub-003_task-N170_eeg,265.7988,0.3000,272179,stimulus,NA,54,7.9444
sub-003_task-N170_eeg,271.8125,0.3000,278337,stimulus,NA,40,19.8983
sub-003_task-N170_eeg,277.8271,0.3000,284496,stimulus,NA,28,NA
sub-003_task-N170_eeg,288.9238,0.3000,295859,stimulus,NA,17,12.9464
sub-003_task-N170_eeg,290.4062,0.3000,297377,stimulus,NA,30,2.3668
sub-003_task-N170_eeg,299.1699,0.3000,306351,stimulus,NA,79,13.6921
sub-003_task-N170_eeg,303.6348,0.3000,310923,stimulus,NA,1,17.2575
sub-003_task-N170_eeg,305.2344,0.3000,312561,stimulus,NA,76,5.9879
sub-003_task-N170_eeg,308.1504,0.3000,315547,stimulus,NA,27,14.1646
sub-003_task-N170_eeg,312.6816,0.3000,320187,stimulus,NA,48,8.2240
sub-003_task-N170_eeg,314.2812,0.3000,321825,stimulus,NA,53,18.2799
sub-003_task-N170_eeg,315.6973,0.3000,323275,stimulus,NA,11,6.9035
sub-003_task-N170_eeg,317.1963,0.3000,324810,stimulus,NA,21,1.5867
sub-003_task-N170_eeg,318.6631,0.3000,326312,stimulus,NA,45,16.9173
sub-003_task-N170_eeg,320.2285,0.3000,327915,stimulus,NA,64,12.9101
sub-003_task-N170_eeg,321.7285,0.3000,329451,stimulus,NA,37,13.7109
sub-003_task-N170_eeg,324.7773,0.3000,332573,stimulus,NA,61,11.9680
sub-003_task-N170_eeg,331.0088,0.3000,338954,stimulus,NA,34,16.3001
sub-003_task-N170_eeg,332.6074,0.3000,340591,stimulus,NA,78,19.4017
sub-003_task-N170_eeg,335.7070,0.3000,343765,stimulus,NA,16,16.5550
sub-003_task-N170_eeg,341.7383,0.3000,349941,stimulus,NA,73,10.9217
sub-003_task-N170_eeg,343.1709,0.3000,351408,stimulus,NA,66,5.9775
sub-003_task-N170_eeg,344.6865,0.3000,352960,stimulus,NA,52,12.3982
sub-003_task-N170_eeg,365.1133,0.3000,373877,stimulus,NA,63,16.2689
sub-003_task-N170_eeg,369.5117,0.3000,378381,stimulus,NA,23,6.3180
sub-003_task-N170_eeg,370.9609,0.3000,379865,stimulus,NA,9,16.3185
sub-003_task-N170_eeg,372.5273,0.3000,381469,stimulus,NA,36,8.2450
sub-003_task-N170_eeg,375.4258,0.3000,384437,stimulus,NA,50,3.8469
sub-003_task-N170_eeg,377.0254,0.3000,386075,stimulus,NA,69,19.1463
sub-003_task-N170_eeg,380.0576,0.3000,389180,stimulus,NA,62,10.5104
sub-003_task-N170_eeg,389.2539,0.3000,398597,stimulus,NA,41,9.8435
sub-003_task-N170_eeg,390.7207,0.3000,400099,stimulus,NA,51,16.1553
sub-003_task-N170_eeg,392.3037,0.3000,401720,stimulus,NA,65,9.9312
sub-003_task-N170_eeg,395.1357,0.3000,404620,stimulus,NA,15,10.8891
sub-003_task-N170_eeg,396.5850,0.3000,406104,stimulus,NA,71,17.9535
sub-003_task-N170_eeg,399.5508,0.3000,409141,stimulus,NA,19,6.4438
sub-003_task-N170_eeg,407.1484,0.3000,416921,stimulus,NA,70,24.8087
sub-003_task-N170_eeg,411.6133,0.3000,421493,stimulus,NA,55,36.9194
sub-003_task-N170_eeg,413.0459,0.3000,422960,stimulus,NA,42,5.1628
sub-003_task-N170_eeg,414.5791,0.3000,424530,stimulus,NA,77,11.7668
sub-003_task-N170_eeg,416.0449,0.3000,426031,stimulus,NA,4,11.5484
sub-003_task-N170_eeg,431.7559,0.3000,442119,stimulus,NA,12,10.5063
sub-003_task-N170_eeg,434.7715,0.3000,445207,stimulus,NA,74,17.8242
sub-003_task-N170_eeg,436.2539,0.3000,446725,stimulus,NA,20,0.1406
sub-003_task-N170_eeg,437.8369,0.3000,448346,stimulus,NA,43,17.2042
sub-003_task-N170_eeg,442.4023,0.3000,453021,stimulus,NA,14,-0.9083
sub-003_task-N170_eeg,446.9336,0.3000,457661,stimulus,NA,46,2.6908
sub-003_task-N170_eeg,448.4834,0.3000,459248,stimulus,NA,56,5.6765
sub-003_task-N170_eeg,455.8975,0.3000,466840,stimulus,NA,58,13.5644
sub-003_task-N170_eeg,463.4443,0.3000,474568,stimulus,NA,7,10.2736
sub-003_task-N170_eeg,469.4258,0.3000,480693,stimulus,NA,10,7.7041
sub-003_task-N170_eeg,474.0244,0.3000,485402,stimulus,NA,44,17.2048
sub-003_task-N170_eeg,478.6055,0.3000,490093,stimulus,NA,6,12.8708
sub-003_task-N170_eeg,481.6377,0.3000,493198,stimulus,NA,60,9.4791
sub-003_task-N170_eeg,484.6533,0.3000,496286,stimulus,NA,39,16.0207
sub-003_task-N170_eeg,487.7021,0.3000,499408,stimulus,NA,33,11.1576
sub-003_task-N170_eeg,489.2188,0.3000,500961,stimulus,NA,47,15.0874
sub-003_task-N170_eeg,490.6348,0.3000,502411,stimulus,NA,8,6.4657
sub-003_task-N170_eeg,501.5312,0.3000,513569,stimulus,NA,54,12.3169
sub-003_task-N170_eeg,504.5801,0.3000,516691,stimulus,NA,68,12.9354
sub-003_task-N170_eeg,506.0957,0.3000,518243,stimulus,NA,80,10.2134
sub-003_task-N170_eeg,510.4609,0.3000,522713,stimulus,NA,29,7.4688
sub-003_task-N170_eeg,511.9941,0.3000,524283,stimulus,NA,59,2.0317
sub-003_task-N170_eeg,513.5430,0.3000,525869,stimulus,NA,57,18.2750
sub-003_task-N170_eeg,515.1426,0.3000,527507,stimulus,NA,32,17.3026
sub-003_task-N170_eeg,530.0703,0.3000,542793,stimulus,NA,72,13.8633
sub-003_task-N170_eeg,531.5869,0.3000,544346,stimulus,NA,18,15.9264
sub-003_task-N170_eeg,536.1182,0.3000,548986,stimulus,NA,3,7.3047
sub-003_task-N170_eeg,540.5332,0.3000,553507,stimulus,NA,5,19.2997
sub-003_task-N170_eeg,543.6162,0.3000,556664,stimulus,NA,22,16.3360
sub-003_task-N170_eeg,546.6650,0.3000,559786,stimulus,NA,38,2.8662
sub-003_task-N170_eeg,549.6807,0.3000,562874,stimulus,NA,24,3.2939
sub-003_task-N170_eeg,554.2119,0.3000,567514,stimulus,NA,75,11.1130
sub-003_task-N170_eeg,557.1279,0.3000,570500,stimulus,NA,49,25.5648
sub-003_task-N170_eeg,560.0430,0.3000,573485,stimulus,NA,67,8.0011
sub-004_task-N170_eeg,8.6152,0.3000,8823,stimulus,NA,39,6.4601
sub-004_task-N170_eeg,11.5977,0.3000,11877,stimulus,NA,28,4.7802
sub-004_task-N170_eeg,14.7295,0.3000,15084,stimulus,NA,79,-5.4784
sub-004_task-N170_eeg,17.7451,0.3000,18172,stimulus,NA,21,2.5045
sub-004_task-N170_eeg,20.7939,0.3000,21294,stimulus,NA,76,4.1729
sub-004_task-N170_eeg,23.8096,0.3000,24382,stimulus,NA,8,2.8951
sub-004_task-N170_eeg,25.2930,0.3000,25901,stimulus,NA,36,-15.6887
sub-004_task-N170_eeg,26.8418,0.3000,27487,stimulus,NA,32,-2.8767
sub-004_task-N170_eeg,28.2920,0.3000,28972,stimulus,NA,33,-0.2750
sub-004_task-N170_eeg,31.3408,0.3000,32094,stimulus,NA,73,2.6008
sub-004_task-N170_eeg,32.8730,0.3000,33663,stimulus,NA,12,-1.9556
sub-004_task-N170_eeg,34.3066,0.3000,35131,stimulus,NA,14,-2.8999
sub-004_task-N170_eeg,38.6543,0.3000,39583,stimulus,NA,13,7.1899
sub-004_task-N170_eeg,43.2363,0.3000,44275,stimulus,NA,23,-12.0332
sub-004_task-N170_eeg,47.8848,0.3000,49035,stimulus,NA,47,-2.1399
sub-004_task-N170_eeg,49.2842,0.3000,50468,stimulus,NA,72,4.8677
sub-004_task-N170_eeg,52.3662,0.3000,53624,stimulus,NA,49,-11.7891
sub-004_task-N170_eeg,56.7148,0.3000,58077,stimulus,NA,55,11.6110
sub-004_task-N170_eeg,58.1807,0.3000,59578,stimulus,NA,61,-0.3433
sub-004_task-N170_eeg,59.7305,0.3000,61165,stimulus,NA,67,9.3866
sub-004_task-N170_eeg,61.2461,0.3000,62717,stimulus,NA,30,-0.4618
sub-004_task-N170_eeg,65.8281,0.3000,67409,stimulus,NA,62,2.7304
sub-004_task-N170_eeg,75.0586,0.3000,76861,stimulus,NA,4,-2.4501
sub-004_task-N170_eeg,76.5078,0.3000,78345,stimulus,NA,70,2.5823
sub-004_task-N170_eeg,77.9902,0.3000,79863,stimulus,NA,64,4.3130
sub-004_task-N170_eeg,79.5234,0.3000,81433,stimulus,NA,38,0.2958
sub-004_task-N170_eeg,82.3721,0.3000,84350,stimulus,NA,29,-3.8197
sub-004_task-N170_eeg,83.7715,0.3000,85783,stimulus,NA,80,6.9278
sub-004_task-N170_eeg,86.8379,0.3000,88923,stimulus,NA,45,-6.9669
sub-004_task-N170_eeg,91.2363,0.3000,93427,stimulus,NA,56,3.9921
sub-004_task-N170_eeg,92.7188,0.3000,94945,stimulus,NA,25,-2.4885
sub-004_task-N170_eeg,97.3506,0.3000,99688,stimulus,NA,57,-1.5408
sub-004_task-N170_eeg,98.7666,0.3000,101138,stimulus,NA,20,3.9343
sub-004_task-N170_eeg,100.2656,0.3000,102673,stimulus,NA,6,-1.1600
sub-004_task-N170_eeg,103.1650,0.3000,105642,stimulus,NA,5,0.8450
sub-004_task-N170_eeg,107.6465,0.3000,110231,stimulus,NA,11,NA
sub-004_task-N170_eeg,112.1455,0.3000,114838,stimulus,NA,58,5.2582
sub-004_task-N170_eeg,113.6611,0.3000,116390,stimulus,NA,1,-1.7556
sub-004_task-N170_eeg,121.1582,0.3000,124067,stimulus,NA,10,0.9224
sub-004_task-N170_eeg,122.7080,0.3000,125654,stimulus,NA,63,-0.0592
sub-004_task-N170_eeg,124.1240,0.3000,127104,stimulus,NA,78,4.9181
sub-004_task-N170_eeg,140.8018,0.3000,144182,stimulus,NA,53,11.5763
sub-004_task-N170_eeg,142.2510,0.3000,145666,stimulus,NA,26,2.7342
sub-004_task-N170_eeg,143.7002,0.3000,147150,stimulus,NA,3,4.7530
sub-004_task-N170_eeg,146.7490,0.3000,150272,stimulus,NA,65,0.2158
sub-004_task-N170_eeg,149.7646,0.3000,153360,stimulus,NA,17,3.9602
sub-004_task-N170_eeg,159.0117,0.3000,162829,stimulus,NA,24,-7.8303
sub-004_task-N170_eeg,163.4766,0.3000,167401,stimulus,NA,27,0.9961
sub-004_task-N170_eeg,166.4092,0.3000,170404,stimulus,NA,9,-5.3974
sub-004_task-N170_eeg,167.8252,0.3000,171854,stimulus,NA,69,7.7314
sub-004_task-N170_eeg,169.2412,0.3000,173304,stimulus,NA,50,1.6800
sub-004_task-N170_eeg,170.6572,0.3000,174754,stimulus,NA,2,0.2301
sub-004_task-N170_eeg,179.8379,0.3000,184155,stimulus,NA,42,1.1817
sub-004_task-N170_eeg,181.2373,0.3000,185588,stimulus,NA,66,0.6309
sub-004_task-N170_eeg,182.6367,0.3000,187021,stimulus,NA,37,-2.1969
sub-004_task-N170_eeg,187.3018,0.3000,191798,stimulus,NA,46,4.7429
sub-004_task-N170_eeg,188.7842,0.3000,193316,stimulus,NA,18,-2.5712
sub-004_task-N170_eeg,190.3174,0.3000,194886,stimulus,NA,52,-4.0176
sub-004_task-N170_eeg,191.8828,0.3000,196489,stimulus,NA,60,3.1331
sub-004_task-N170_eeg,193.4160,0.3000,198059,stimulus,NA,34,-7.1090
sub-004_task-N170_eeg,194.8818,0.3000,199560,stimulus,NA,16,3.2573
sub-004_task-N170_eeg,197.9648,0.3000,202717,stimulus,NA,71,9.3000
sub-004_task-N170_eeg,208.2607,0.3000,213260,stimulus,NA,59,5.2392
sub-004_task-N170_eeg,209.6768,0.3000,214710,stimulus,NA,15,-1.4881
sub-004_task-N170_eeg,212.5928,0.3000,217696,stimulus,NA,77,-5.1646
sub-004_task-N170_eeg,214.0586,0.3000,219197,stimulus,NA,19,-4.3541
sub-004_task-N170_eeg,217.1738,0.3000,222387,stimulus,NA,31,1.8488
sub-004_task-N170_eeg,218.6904,0.3000,223940,stimulus,NA,35,4.7752
sub-004_task-N170_eeg,223.2383,0.3000,228597,stimulus,NA,22,2.2968
sub-004_task-N170_eeg,224.6719,0.3000,230065,stimulus,NA,68,4.8957
sub-004_task-N170_eeg,227.6875,0.3000,233153,stimulus,NA,40,2.3427
sub-004_task-N170_eeg,229.1035,0.3000,234603,stimulus,NA,41,9.6132
sub-004_task-N170_eeg,232.2188,0.3000,237793,stimulus,NA,7,2.6603
sub-004_task-N170_eeg,235.3174,0.3000,240966,stimulus,NA,15,-0.5236
sub-004_task-N170_eeg,236.8506,0.3000,242536,stimulus,NA,22,-5.9384
sub-004_task-N170_eeg,238.4170,0.3000,244140,stimulus,NA,18,0.0805
sub-004_task-N170_eeg,244.4814,0.3000,250350,stimulus,NA,31,-0.7539
sub-004_task-N170_eeg,246.0635,0.3000,251970,stimulus,NA,38,-8.1283
sub-004_task-N170_eeg,247.4805,0.3000,253421,stimulus,NA,13,-5.3974
sub-004_task-N170_eeg,248.9961,0.3000,254973,stimulus,NA,74,3.1003
sub-004_task-N170_eeg,254.9941,0.3000,261115,stimulus,NA,17,-1.9544
sub-004_task-N170_eeg,259.5088,0.3000,265738,stimulus,NA,75,5.0946
sub-004_task-N170_eeg,264.1074,0.3000,270447,stimulus,NA,16,-1.8381
sub-004_task-N170_eeg,265.5068,0.3000,271880,stimulus,NA,54,7.1053
sub-004_task-N170_eeg,266.9229,0.3000,273330,stimulus,NA,40,-1.5232
sub-004_task-N170_eeg,298.2617,0.3000,305421,stimulus,NA,5,-4.3381
sub-004_task-N170_eeg,301.3105,0.3000,308543,stimulus,NA,51,-3.1241
sub-004_task-N170_eeg,305.9258,0.3000,313269,stimulus,NA,48,-10.1934
sub-004_task-N170_eeg,313.3398,0.3000,320861,stimulus,NA,44,6.7388
sub-004_task-N170_eeg,319.4541,0.3000,327122,stimulus,NA,43,3.0818
sub-004_task-N170_eeg,323.9697,0.3000,331746,stimulus,NA,53,0.5820
sub-004_task-N170_eeg,325.4189,0.3000,333230,stimulus,NA,39,4.2356
sub-004_task-N170_eeg,328.3848,0.3000,336267,stimulus,NA,3,-5.9549
sub-004_task-N170_eeg,331.2832,0.3000,339235,stimulus,NA,71,-3.6086
sub-004_task-N170_eeg,332.7666,0.3000,340754,stimulus,NA,76,2.4747
sub-004_task-N170_eeg,337.1650,0.3000,345258,stimulus,NA,28,-3.6287
sub-004_task-N170_eeg,345.8779,0.3000,354180,stimulus,NA,27,NA
sub-004_task-N170_eeg,347.3613,0.3000,355699,stimulus,NA,35,NA
sub-004_task-N170_eeg,350.4600,0.3000,358872,stimulus,NA,21,NA
sub-004_task-N170_eeg,351.8926,0.3000,360339,stimulus,NA,14,4.2453
sub-004_task-N170_eeg,398.8760,0.3000,408450,stimulus,NA,36,-1.9822
sub-004_task-N170_eeg,400.3252,0.3000,409934,stimulus,NA,70,-0.3576
sub-004_task-N170_eeg,401.7578,0.3000,411401,stimulus,NA,56,7.7309
sub-004_task-N170_eeg,406.2236,0.3000,415974,stimulus,NA,73,-1.9465
sub-004_task-N170_eeg,407.7227,0.3000,417509,stimulus,NA,74,0.6896
sub-004_task-N170_eeg,412.2881,0.3000,422184,stimulus,NA,47,1.2192
sub-004_task-N170_eeg,415.2539,0.3000,425221,stimulus,NA,67,1.4284
sub-004_task-N170_eeg,416.7695,0.3000,426773,stimulus,NA,78,3.7382
sub-004_task-N170_eeg,418.3193,0.3000,428360,stimulus,NA,34,5.6296
sub-004_task-N170_eeg,419.8848,0.3000,429963,stimulus,NA,59,0.6492
sub-004_task-N170_eeg,421.4844,0.3000,431601,stimulus,NA,19,-2.5836
sub-004_task-N170_eeg,423.0508,0.3000,433205,stimulus,NA,7,-6.6560
sub-004_task-N170_eeg,424.5830,0.3000,434774,stimulus,NA,2,4.4873
sub-004_task-N170_eeg,426.0664,0.3000,436293,stimulus,NA,10,7.9065
sub-004_task-N170_eeg,429.0654,0.3000,439364,stimulus,NA,6,-7.1657
sub-004_task-N170_eeg,430.5645,0.3000,440899,stimulus,NA,60,-13.1916
sub-004_task-N170_eeg,433.5303,0.3000,443936,stimulus,NA,45,6.9030
sub-004_task-N170_eeg,438.0283,0.3000,448542,stimulus,NA,55,3.5398
sub-004_task-N170_eeg,440.9941,0.3000,451579,stimulus,NA,72,2.3511
sub-004_task-N170_eeg,443.8936,0.3000,454548,stimulus,NA,25,1.6578
sub-004_task-N170_eeg,451.5742,0.3000,462413,stimulus,NA,9,8.3051
sub-004_task-N170_eeg,453.1230,0.3000,463999,stimulus,NA,57,-0.7501
sub-004_task-N170_eeg,456.2559,0.3000,467207,stimulus,NA,77,0.0803
sub-004_task-N170_eeg,476.6816,0.3000,488123,stimulus,NA,42,10.5322
sub-004_task-N170_eeg,478.0977,0.3000,489573,stimulus,NA,62,-2.9482
sub-004_task-N170_eeg,480.8965,0.3000,492439,stimulus,NA,48,6.8452
sub-004_task-N170_eeg,485.5117,0.3000,497165,stimulus,NA,44,-1.9645
sub-004_task-N170_eeg,491.6426,0.3000,503443,stimulus,NA,32,4.3899
sub-004_task-N170_eeg,496.1914,0.3000,508101,stimulus,NA,20,-2.2770
sub-004_task-N170_eeg,497.7402,0.3000,509687,stimulus,NA,66,7.1029
sub-004_task-N170_eeg,499.3066,0.3000,511291,stimulus,NA,1,2.3579
sub-004_task-N170_eeg,505.3047,0.3000,517433,stimulus,NA,30,1.4831
sub-004_task-N170_eeg,508.2373,0.3000,520436,stimulus,NA,24,-0.8401
sub-004_task-N170_eeg,509.7529,0.3000,521988,stimulus,NA,79,-10.2167
sub-004_task-N170_eeg,514.2178,0.3000,526560,stimulus,NA,41,1.1140
sub-004_task-N170_eeg,515.6514,0.3000,528028,stimulus,NA,4,0.7800
sub-004_task-N170_eeg,518.6494,0.3000,531098,stimulus,NA,49,2.9198
sub-004_task-N170_eeg,526.1143,0.3000,538742,stimulus,NA,68,6.9192
sub-004_task-N170_eeg,530.6455,0.3000,543382,stimulus,NA,51,8.1988
sub-004_task-N170_eeg,532.0615,0.3000,544832,stimulus,NA,29,-1.4911
sub-004_task-N170_eeg,533.5449,0.3000,546351,stimulus,NA,61,0.3858
sub-004_task-N170_eeg,569.3320,0.3000,582997,stimulus,NA,63,-4.7598
sub-004_task-N170_eeg,570.7480,0.3000,584447,stimulus,NA,52,7.0748
sub-004_task-N170_eeg,572.2979,0.3000,586034,stimulus,NA,33,-6.6745
sub-004_task-N170_eeg,573.7139,0.3000,587484,stimulus,NA,75,-1.0130
sub-004_task-N170_eeg,576.7959,0.3000,590640,stimulus,NA,23,3.5474
sub-004_task-N170_eeg,578.3115,0.3000,592192,stimulus,NA,80,-4.8802
sub-004_task-N170_eeg,579.8779,0.3000,593796,stimulus,NA,65,-3.1977
sub-004_task-N170_eeg,581.4443,0.3000,595400,stimulus,NA,58,-0.4995
sub-004_task-N170_eeg,584.4434,0.3000,598471,stimulus,NA,37,26.7157
sub-004_task-N170_eeg,587.3750,0.3000,601473,stimulus,NA,54,-5.8449
sub-004_task-N170_eeg,588.8418,0.3000,602975,stimulus,NA,12,-4.2109
sub-004_task-N170_eeg,590.4238,0.3000,604595,stimulus,NA,11,5.3696
sub-004_task-N170_eeg,596.2891,0.3000,610601,stimulus,NA,8,-3.4025
sub-004_task-N170_eeg,600.7539,0.3000,615173,stimulus,NA,69,-0.5796
sub-004_task-N170_eeg,608.5010,0.3000,623106,stimulus,NA,43,-1.2854
sub-004_task-N170_eeg,616.0322,0.3000,630818,stimulus,NA,46,4.6286
sub-004_task-N170_eeg,617.5312,0.3000,632353,stimulus,NA,50,-4.1310
sub-004_task-N170_eeg,620.5303,0.3000,635424,stimulus,NA,64,-1.6623
sub-004_task-N170_eeg,623.4961,0.3000,638461,stimulus,NA,26,3.5719
sub-005_task-N170_eeg,15.2480,0.3000,15615,stimulus,NA,70,5.2623
sub-005_task-N170_eeg,18.2637,0.3000,18703,stimulus,NA,30,0.1756
sub-005_task-N170_eeg,19.8135,0.3000,20290,stimulus,NA,32,-0.1297
sub-005_task-N170_eeg,21.3125,0.3000,21825,stimulus,NA,9,4.7952
sub-005_task-N170_eeg,24.4121,0.3000,24999,stimulus,NA,45,6.7898
sub-005_task-N170_eeg,25.8613,0.3000,26483,stimulus,NA,34,-8.8118
sub-005_task-N170_eeg,27.3936,0.3000,28052,stimulus,NA,58,-5.6039
sub-005_task-N170_eeg,31.8594,0.3000,32625,stimulus,NA,12,-0.2832
sub-005_task-N170_eeg,33.4580,0.3000,34262,stimulus,NA,4,4.9543
sub-005_task-N170_eeg,34.9082,0.3000,35747,stimulus,NA,47,11.3411
sub-005_task-N170_eeg,37.8398,0.3000,38749,stimulus,NA,37,-9.9050
sub-005_task-N170_eeg,39.2734,0.3000,40217,stimulus,NA,65,5.9674
sub-005_task-N170_eeg,42.2051,0.3000,43219,stimulus,NA,35,3.7463
sub-005_task-N170_eeg,43.8047,0.3000,44857,stimulus,NA,25,1.5459
sub-005_task-N170_eeg,45.3379,0.3000,46427,stimulus,NA,53,10.7608
sub-005_task-N170_eeg,51.2520,0.3000,52483,stimulus,NA,77,2.2435
sub-005_task-N170_eeg,55.8340,0.3000,57175,stimulus,NA,68,0.6476
sub-005_task-N170_eeg,58.8662,0.3000,60280,stimulus,NA,71,4.2669
sub-005_task-N170_eeg,60.3652,0.3000,61815,stimulus,NA,26,-8.6447
sub-005_task-N170_eeg,66.3301,0.3000,67923,stimulus,NA,19,-1.5234
sub-005_task-N170_eeg,69.1621,0.3000,70823,stimulus,NA,27,13.6773
sub-005_task-N170_eeg,83.9570,0.3000,85973,stimulus,NA,29,7.0478
